2026-04-05 12:26:18 [INFO] Qwen Unified Trader (live)
2026-04-05 12:26:18 [INFO] Wallet: 0x7dd9f0C23Fb61CA3f36B8414306310F963093c12
2026-04-05 12:26:18 [INFO] Wallet: 0x7dd9f0C23Fb61CA3f36B8414306310F963093c12
2026-04-05 12:26:20 [INFO] State loaded: OCPM=No, MR=No, RSISwing=No
2026-04-05 12:26:20 [WARNING] REAL MONEY TRADING - Be careful!
2026-04-05 12:26:20 [INFO] Starting Unified Live Loop...
2026-04-05 12:26:20 [INFO] State loaded: OCPM=No, MR=No, RSISwing=No
2026-04-05 12:26:20 [WARNING] REAL MONEY TRADING - Be careful!
2026-04-05 12:26:20 [INFO] Starting Unified Live Loop...
2026-04-05 12:26:20 [INFO] Bar 1 | Price: $67,114.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:16:46 [INFO] Bar 111 | Price: $67,067.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:17:46 [INFO] Bar 112 | Price: $67,063.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:18:46 [INFO] Bar 113 | Price: $67,066.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:19:46 [INFO] Bar 114 | Price: $67,077.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:20:46 [INFO] Bar 115 | Price: $67,043.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:21:47 [INFO] Bar 116 | Price: $67,013.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:22:47 [INFO] Bar 117 | Price: $67,026.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:23:47 [INFO] Bar 118 | Price: $67,026.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:24:47 [INFO] Bar 119 | Price: $67,040.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:25:47 [INFO] Bar 120 | Price: $67,040.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:26:48 [INFO] Bar 121 | Price: $67,039.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:27:48 [INFO] Bar 122 | Price: $67,041.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:28:48 [INFO] Bar 123 | Price: $67,047.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:29:48 [INFO] Bar 124 | Price: $67,047.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:30:48 [INFO] Bar 125 | Price: $67,047.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:31:48 [INFO] Bar 126 | Price: $67,046.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:32:49 [INFO] Bar 127 | Price: $67,052.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:33:49 [INFO] Bar 128 | Price: $67,058.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:34:49 [INFO] Bar 129 | Price: $67,058.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:35:50 [INFO] Bar 130 | Price: $67,031.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:36:50 [INFO] Bar 131 | Price: $67,014.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:37:50 [INFO] Bar 132 | Price: $67,014.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:38:50 [INFO] Bar 133 | Price: $67,014.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:39:51 [INFO] Bar 134 | Price: $67,029.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:40:51 [INFO] Bar 135 | Price: $67,029.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:41:51 [INFO] Bar 136 | Price: $67,035.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:42:51 [INFO] Bar 137 | Price: $67,038.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:43:52 [INFO] Bar 138 | Price: $67,043.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:44:52 [INFO] Bar 139 | Price: $67,043.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:45:52 [INFO] Bar 140 | Price: $67,049.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:46:52 [INFO] Bar 141 | Price: $67,050.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:47:52 [INFO] Bar 142 | Price: $67,056.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:48:52 [INFO] Bar 143 | Price: $67,057.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:49:53 [INFO] Bar 144 | Price: $67,038.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:50:53 [INFO] Bar 145 | Price: $67,007.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:51:54 [INFO] Bar 146 | Price: $66,963.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:52:54 [INFO] Bar 147 | Price: $66,921.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:53:54 [INFO] Bar 148 | Price: $66,940.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:54:55 [INFO] Bar 149 | Price: $66,942.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:55:55 [INFO] Bar 150 | Price: $66,925.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:56:55 [INFO] Bar 151 | Price: $66,857.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:57:55 [INFO] Bar 152 | Price: $66,873.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:58:55 [INFO] Bar 153 | Price: $66,866.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 14:59:55 [INFO] Bar 154 | Price: $66,877.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:00:56 [INFO] Bar 155 | Price: $66,881.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:01:56 [INFO] Bar 156 | Price: $66,855.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:02:56 [INFO] Bar 157 | Price: $66,865.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:03:56 [INFO] Bar 158 | Price: $66,883.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:04:57 [INFO] Bar 159 | Price: $66,898.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:05:57 [INFO] Bar 160 | Price: $66,831.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:06:57 [INFO] Bar 161 | Price: $66,817.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:07:58 [INFO] Bar 162 | Price: $66,772.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:08:58 [INFO] Bar 163 | Price: $66,771.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:09:58 [INFO] Bar 164 | Price: $66,744.00 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:10:58 [INFO] Bar 165 | Price: $66,686.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:11:58 [INFO] Bar 166 | Price: $66,684.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:12:59 [INFO] Bar 167 | Price: $66,631.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:13:59 [INFO] Bar 168 | Price: $66,640.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:14:59 [INFO] Bar 169 | Price: $66,613.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:15:59 [INFO] Bar 170 | Price: $66,639.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:16:59 [INFO] Bar 171 | Price: $66,600.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:18:00 [INFO] Bar 172 | Price: $66,582.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:19:00 [INFO] Bar 173 | Price: $66,595.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:20:00 [INFO] Bar 174 | Price: $66,641.00 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:21:00 [INFO] Bar 175 | Price: $66,698.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:22:00 [INFO] Bar 176 | Price: $66,719.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:23:00 [INFO] Bar 177 | Price: $66,710.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:24:01 [INFO] Bar 178 | Price: $66,694.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:25:01 [INFO] Bar 179 | Price: $66,709.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:26:01 [INFO] Bar 180 | Price: $66,710.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:27:01 [INFO] Bar 181 | Price: $66,734.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:28:01 [INFO] Bar 182 | Price: $66,736.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:29:02 [INFO] Bar 183 | Price: $66,710.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:30:02 [INFO] Bar 184 | Price: $66,725.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:31:02 [INFO] Bar 185 | Price: $66,731.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:32:02 [INFO] Bar 186 | Price: $66,756.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:33:02 [INFO] Bar 187 | Price: $66,785.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:34:02 [INFO] Bar 188 | Price: $66,772.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:35:03 [INFO] Bar 189 | Price: $66,774.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:36:03 [INFO] Bar 190 | Price: $66,751.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:37:03 [INFO] Bar 191 | Price: $66,773.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:38:03 [INFO] Bar 192 | Price: $66,780.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
2026-04-05 15:39:03 [INFO] Bar 193 | Price: $66,796.50 | Bal: $211.19 | RSI: 51.5 | Trend: DOWNTREND
